path,column_position,column,observed_type,missing_values,nonmissing_values,first_nonmissing_example,definition,units
source_data/earlier_figure_sources/figure1/figure1_prioritized_interactions.csv,11,scaled_lfc_receptor,numeric,0,18,0.8570110701107011,Source-defined field: scaled_lfc_receptor. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/figure1_prioritized_interactions.csv,12,scaled_p_val_receptor_adapted,numeric,0,18,0.8136531365313653,Source-defined field: scaled_p_val_receptor_adapted. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/figure1_prioritized_interactions.csv,13,max_scaled_activity,numeric,0,18,0.6269912561511878,Source-defined field: max_scaled_activity. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/figure1_prioritized_interactions.csv,14,scaled_pb_ligand,numeric,0,18,1.001,Source-defined field: scaled_pb_ligand. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/figure1_prioritized_interactions.csv,15,scaled_pb_receptor,numeric,0,18,1.001,Source-defined field: scaled_pb_receptor. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/figure1_prioritized_interactions.csv,16,fraction_expressing_ligand_receptor,numeric,0,18,0.5555555555555556,Source-defined field: fraction_expressing_ligand_receptor. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/figure1_prioritized_interactions.csv,17,prioritization_score,numeric,0,18,0.83664648583796275,Source-defined field: prioritization_score. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/figure1_prioritized_interactions.csv,18,top_group,text,0,18,Inflamed.UC,Source-defined field: top_group. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/figure1_prioritized_interactions.csv,19,direction,text,0,18,Fibroblast to neutrophil,Source-defined field: direction. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/figure1_prioritized_interactions.csv,20,interaction,text,0,18,CSF3 -> CSF3R,Source-defined field: interaction. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/figure1_prioritized_interactions.csv,21,force,boolean,0,18,TRUE,Source-defined field: force. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/figure1_prioritized_interactions.csv,22,interaction_display,text,0,18,CSF3 -> CSF3R,Source-defined field: interaction_display. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/figure1_prioritized_interactions.csv,23,interaction_f,text,0,18,CSF3 -> CSF3R,Source-defined field: interaction_f. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/inflammatory_fibroblast_target_activation_tests.csv,1,feature_ascii,text,0,5,FAP,Source-defined field: feature_ascii. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/inflammatory_fibroblast_target_activation_tests.csv,2,n_biopsies,numeric,0,5,10,Count of the source-defined unit indicated by the column name,count
source_data/earlier_figure_sources/figure1/inflammatory_fibroblast_target_activation_tests.csv,3,effect,numeric,0,5,0.20060627162983086,Stored contrast estimate; direction and scale are source-specific,same as source readout
source_data/earlier_figure_sources/figure1/inflammatory_fibroblast_target_activation_tests.csv,4,ci_low,numeric,0,5,0.048301516080507104,Stored uncertainty-interval endpoint; construction is source-specific,same as source estimate
source_data/earlier_figure_sources/figure1/inflammatory_fibroblast_target_activation_tests.csv,5,ci_high,numeric,0,5,0.68066089283601106,Stored uncertainty-interval endpoint; construction is source-specific,same as source estimate
source_data/earlier_figure_sources/figure1/inflammatory_fibroblast_target_activation_tests.csv,6,p_value,numeric,0,5,0.009151688852650072,P value for the source-defined test; adjustment only when identified in field name,dimensionless
source_data/earlier_figure_sources/figure1/inflammatory_fibroblast_target_activation_tests.csv,7,q_value,numeric,0,5,0.01143961106581259,Multiple-testing-adjusted source P value; correction family is endpoint-specific,dimensionless
source_data/earlier_figure_sources/figure1/inflammatory_fibroblast_target_activation_tests.csv,8,sig,text,0,5,*,Source-defined field: sig. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/neutrophil_existing_umap.csv,1,cell,text,0,38684,SAM24406426_264619,Source-defined field: cell. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/neutrophil_existing_umap.csv,2,UMAP1,numeric,0,38684,-2.01717335260571,Source-defined field: UMAP1. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/neutrophil_existing_umap.csv,3,UMAP2,numeric,0,38684,-3.96461869438138,Source-defined field: UMAP2. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/neutrophil_existing_umap.csv,4,condition,text,0,38684,Uninflamed UC,Recorded experimental or clinical condition,category
source_data/earlier_figure_sources/figure1/neutrophil_existing_umap.csv,5,state,text,0,38684,Neutrophil lowRNA,Recorded cell-state annotation,category
source_data/earlier_figure_sources/figure1/neutrophil_existing_umap.csv,6,patient,text,0,38684,P007,Recorded patient identifier,identifier
source_data/earlier_figure_sources/figure1/neutrophil_existing_umap.csv,7,lineage,text,0,38684,Neutrophil,Source-defined field: lineage. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/paired_cell_state_abundance_tests.csv,1,compartment,text,0,10,Fibroblast,Recorded broad cellular compartment,category
source_data/earlier_figure_sources/figure1/paired_cell_state_abundance_tests.csv,2,state,text,0,10,Activated crypt-top fibroblast,Recorded cell-state annotation,category
source_data/earlier_figure_sources/figure1/paired_cell_state_abundance_tests.csv,3,n_pairs,numeric,0,10,13,Count of the source-defined unit indicated by the column name,count
source_data/earlier_figure_sources/figure1/paired_cell_state_abundance_tests.csv,4,effect_pp,numeric,0,10,-0.5952380952380931,Source-defined field: effect_pp. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/paired_cell_state_abundance_tests.csv,5,ci_low,numeric,0,10,-7.431390687634905,Stored uncertainty-interval endpoint; construction is source-specific,same as source estimate
source_data/earlier_figure_sources/figure1/paired_cell_state_abundance_tests.csv,6,ci_high,numeric,0,10,0,Stored uncertainty-interval endpoint; construction is source-specific,same as source estimate
source_data/earlier_figure_sources/figure1/paired_cell_state_abundance_tests.csv,7,p_value,numeric,0,10,0.3080632299071987,P value for the source-defined test; adjustment only when identified in field name,dimensionless
source_data/earlier_figure_sources/figure1/paired_cell_state_abundance_tests.csv,8,q_value,numeric,0,10,0.34229247767466525,Multiple-testing-adjusted source P value; correction family is endpoint-specific,dimensionless
source_data/earlier_figure_sources/figure1/paired_cell_state_abundance_tests.csv,9,sig,text,4,6,*,Source-defined field: sig. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/paired_cell_state_abundance_tests.csv,10,key_result,boolean,0,10,FALSE,Source-defined field: key_result. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/paired_cell_state_abundance_tests.csv,11,result_color,text,0,10,#A8A8A8,Source-defined field: result_color. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/paired_cell_state_abundance_tests.csv,12,effect_label,numeric,0,10,-0.6,Source-defined field: effect_label. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/paired_cell_state_abundance_tests.csv,13,effect_label_x,numeric,0,10,-8.731390687634905,Source-defined field: effect_label_x. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/paired_cell_state_abundance_tests.csv,14,effect_label_hjust,numeric,0,10,1,Source-defined field: effect_label_hjust. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/earlier_figure_sources/figure1/paired_lr_interaction_scores.csv,1,sample,text,0,90,SAM24406426,Source-defined field: sample. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
